# Observation date	Start [Å]	End [Å]	Center [Å]	Width	Amplitude	Skew	RMSE	R2	FWHM [Å]	EW [Å]
2016-06-12T06:12:33.957000	6411.5861580423725	6416.106402115426	[6414.28630274]	[0.34298603]	[0.42653653]	[1.02760563]	0.11178500558369914	0.7681782915055922	1.0044167825279933	0.8805383393436967
2016-06-12T06:12:33.957000	6425.246895661379	6426.206947499904	[6425.70692158]	[0.17985715]	[0.04549486]	[-0.52024017]	0.1846303396988899	0.30647895946699844	0.10713219875275061	0.04677715349379391
2016-06-12T06:12:33.957000	6438.607617080847	6440.327709958204	[6440.13719898,6439.44766352]	[0.0878151 ,0.68035916]	[0.01044367,0.18906691]	[-0.438295  ,-0.17499073]	0.13073104448654432	0.7992146937834562	0.4452185584687383	0.536926768188016
2016-06-12T06:12:33.957000	6444.7079464714725	6445.788004789813	[6445.22797563,6445.15663162]	[0.21011953,0.80097582]	[0.03256509,0.07655861]	[-1.15243625, 0.1479759 ]	0.06945784731596961	0.9533507837413484	0.1802817399519213	0.2988339818062904
2016-06-12T06:12:33.957000	6448.628158145448	6449.268192704465	[6448.92817542]	[0.64780738]	[0.0414328]	[-0.16962174]	0.2635962982884919	0.4450868736919992	0.09756678543348397	0.12290147030201183
2016-06-12T06:12:33.957000	6449.048180824802	6449.648213223881	[6449.32819702,6449.2881927 ]	[0.61639561,0.16981153]	[0.0608581 ,0.04389082]	[-0.28529244, 1.71483586]	0.10146908506171451	0.8870143078442478	0.14330987430113026	0.232993705370022
2016-06-12T06:12:33.957000	6491.510473599548	6492.2305124784425	[6491.89049304]	[0.78611659]	[0.0741686]	[-0.07182398]	0.08660247519300321	0.9110646134514928	0.17465371390230786	0.2385331919758537
2016-06-12T06:12:33.957000	6591.295861566204	6591.815889645404	[6591.57587561,6591.54485263]	[0.67857676,0.14186593]	[0.03046774,0.05027076]	[-0.03652127, 1.9979675 ]	0.14392867633817824	0.8020230732863377	0.11837860251645911	0.16976262623406224
2016-06-12T06:12:33.957000	6596.896163957597	6597.89621795606	[6597.41619096,6597.19617908]	[0.51311434,0.61599311]	[0.04974954,0.04667527]	[0.98965195,0.22470965]	0.11798968165817815	0.8696184833240906	0.1171512056161782	0.2543562536947003
2016-06-12T06:12:33.957000	6612.316996613899	6614.637121890333	[6613.45705925,6613.75707547,6613.13704197]	[0.83816628,0.0271347 ,0.29468005]	[0.22987889,0.07251354,0.04885683]	[-0.1029458 ,-2.        , 0.10954104]	0.04177597714714652	0.9839410419670938	0.5413234284464025	0.7932073947231891
