# Observation date	Start [Å]	End [Å]	Center [Å]	Width	Amplitude	Skew	RMSE	FWHM [Å]	EW [Å]
2014-09-27T23:59:08.460000	5417.702172569011	5419.771704402271	[5418.43305818,5418.67844866,5419.13982383]	[0.03371673,0.00021992,0.01914721]	[0.17165562,0.07890494,0.15618172]	[-0.77723497,-5.14662549, 0.61661189]	0.003962631882814293	0.4042180866823197	0.04105589601822617
2014-09-27T23:59:08.460000	5060.518390399454	5062.179260245443	[5061.59794323,5061.21299918,5061.37377454]	[0.01933816,0.02780169,0.01631319]	[0.09711998,0.06484989,0.02103663]	[ 0.56308259,-0.20039473, 0.1033436 ]	0.0037815889824047923	0.22870006633981385	0.015205844416158295
2014-09-27T23:59:08.460000	5923.192831411387	5924.191590728042	[5913.7]	[0.1]	[0.1]	[2.]	0.0067447789475394105	0.23548200450309495	0.0
2014-09-27T23:59:08.460000	6210.767634450752	6210.845704251226	[6220.8]	[0.1]	[0.1]	[2.]	0.00022087512940338535	0.23548200450309495	0.0
2014-09-27T23:59:08.460000	6632.547832601914	6632.830444722579	[6622.7]	[0.1]	[0.1]	[2.]	0.0032721906683183485	0.23548200450309495	0.0
2014-09-27T23:59:08.460000	5996.662530554324	5996.708904572031	[5986.7]	[0.1]	[0.1]	[2.]	0.004136377701345693	0.23548200450309495	0.0
2014-09-27T23:59:08.460000	6225.562182177279	6226.368459495682	[6226.20126731,6225.99251315,6225.81839946]	[0.00402875,0.00875593,0.00907596]	[0.03058269,0.06406743,0.01607934]	[-0.88883621, 0.35122517, 0.69550068]	0.0023644385756928913	0.15086727238978975	0.003164825897343472
2014-09-27T23:59:08.460000	6456.782830646487	6456.8267400423865	[6466.8]	[0.1]	[0.1]	[2.]	0.0037733219660108647	0.23548200450309495	0.0
2015-08-16T02:09:09.457000	5844.666163678913	5844.777068549961	[5845.59346972]	[0.17433151]	[0.26284602]	[-3.83753818]	0.004688833018810004	0.6189550769813065	6.709490598424225e-06
2015-08-16T02:09:09.457000	5987.44013503085	5987.975779711246	[5997.7]	[0.1]	[0.1]	[2.]	0.004067397911176262	0.23548200450309495	0.0
2015-08-16T02:09:09.457000	5088.035465737408	7648.947700436047	[6358.94169204,6358.94159548,6358.19842151]	[0.00305145,0.00305491,0.0006138 ]	[9.85456351e-04,9.84685458e-04,9.24243876e-05]	[-2.54071456,-2.07402   ,-1.18620566]	0.4061647402022451	0.0023205723690560135	5.290077452962822e-15
2015-08-16T02:09:09.457000	6335.074118220154	6335.115428401264	[6325.1]	[0.1]	[0.1]	[2.]	0.0018309494476813624	0.23548200450309495	0.0
2015-08-16T02:09:09.457000	6014.723063651294	6014.767685602392	[6015.21877528]	[0.04637681]	[1.90101754e-08]	[1.9439819]	0.0013772027859431267	4.476554215477467e-08	0.0
2015-08-16T02:09:09.457000	6194.452726308784	6194.603675503484	[6195.69848343]	[0.03456565]	[0.48731086]	[-2.0918772]	0.0023627380932803635	1.147529375169459	8.409265128157359e-05
2014-09-28T00:18:26.304000	5261.765032351224	5261.8162578163065	[5251.8]	[0.1]	[0.1]	[2.]	0.0012105670177023	0.23548200450309495	0.0
2015-08-16T02:09:09.457000	5127.415606075024	5127.764508090576	[5117.6]	[0.1]	[0.1]	[2.]	0.006579910786410677	0.23548200450309495	0.0
2015-08-16T02:09:09.457000	5505.840951906649	5505.986632556772	[5515.9]	[0.1]	[0.1]	[2.]	0.008429141930327861	0.23548200450309495	0.0
2015-08-16T02:09:09.457000	5566.709060318187	5571.746386020847	[5567.77034437,5567.7       ]	[2.19172440e-17,6.63162035e-08]	[0.28831421,0.89053268]	[-28.02477901,-10.91275712]	0.008659471817828801	2.097044208967491	0.01460165884320666
2015-08-16T02:09:09.457000	5423.959199751207	5424.00409219661	[5425.16073067,5424.6498947 ,5424.69105113]	[0.00468336,0.04260389,0.09805464]	[0.00755815,0.06639536,0.03857869]	[-22.70979577,-15.61795993,-23.30972995]	0.005521148196798434	0.1563491276851235	0.0
2016-07-28T03:04:32.515000	8438.610769967147	8439.868826249543	[8439.35454012,8439.11724645,8439.5395722 ]	[0.00830398,0.01947464,0.00718245]	[0.01096728,0.10611404,0.11932562]	[ 0.15079452,-0.34342059, 1.26971019]	0.002823310174065931	0.2809903501134065	0.012285430334901084
2016-07-28T03:04:32.515000	7966.415400995971	8075.0534854624475	[8027.3]	[0.02555925]	[26.2597604]	[-0.23025453]	0.010261204061707095	61.83701017934928	1.9804320578672616
2016-07-28T03:04:32.515000	6741.906998967036	6794.889231760387	[6765.34537691,6765.56619681,6766.39999997]	[6.17136933e-02,5.96390274e-03,3.02047361e-05]	[0.00177188,0.85456072,1.57493324]	[ 0.54574429, 0.48983098,-5.95689504]	0.02031123557783242	3.708684362526034	0.04640889139290798
2016-07-28T03:04:32.515000	7363.874167437286	7370.182950464797	[7367.30991592,7366.9119788 ,7367.01669556]	[0.00061625,0.04363796,0.03144717]	[0.48399687,0.20455415,0.0038432 ]	[-2.73581631,-0.24358159,-0.10256814]	0.009955842021098626	1.1397255207699237	0.03710598543001922
2016-07-28T03:04:32.515000	7276.562564349014	7276.989496299803	[7276.73356222]	[0.15176059]	[0.04215007]	[-1.32542881]	0.005809466204976788	0.09925582255129385	0.03841740671782667
2016-07-28T03:04:32.515000	7721.829291260931	7722.009068834029	[7721.        ,7721.1277036 ,7721.91585075]	[0.00773837,0.01057242,0.06220773]	[0.1414751 ,0.04064064,0.01634562]	[8.01045222e+00,1.20052573e+01,3.75109662e-03]	0.007104778642524274	0.3331483947757195	0.003428283106859917
2016-07-28T03:04:32.515000	6749.771963800191	6784.104508633527	[6771.1,6769.1]	[5.45939279e-17,1.18485798e-02]	[3.15350954,3.31230182]	[-28.07828238,  0.25340207]	0.024071929444934383	7.799874720955233	0.19871450124078474
2016-07-28T03:04:32.515000	7333.513401286585	7335.709083819677	[7334.1465199 ,7334.57444776,7334.70450463]	[0.01671529,0.00397248,0.05298554]	[0.20971878,0.01897582,0.03925679]	[-0.55421562, 1.29376767,-0.65631753]	0.004488735635255317	0.4938499805701012	0.021835201691851398
2016-07-28T03:04:32.515000	7494.114404378036	7495.2815758118495	[7494.66969186,7494.96553751]	[0.01559459,0.01247868]	[0.11686884,0.08799065]	[ 0.16379314,-0.13009216]	0.002266105272629437	0.2752050895298032	0.009602872096225627
2016-07-28T03:04:32.515000	6731.080494221046	6731.12191160557	[6741.1]	[0.1]	[0.1]	[2.]	2.6036975385817327e-05	0.23548200450309495	0.0
2016-07-28T03:04:32.515000	6991.681704578958	6994.237346422542	[6993.31816565,6993.49122445,6993.2710971 ]	[0.01611996,0.03936511,0.00596047]	[0.06416018,0.04235423,0.22475936]	[ 0.10242731,-0.59509402, 2.78866971]	0.00707276442956625	0.5292678350647231	0.03695397767286613
2016-07-28T03:04:32.515000	6963.879067367237	6963.924794582857	[6973.9]	[0.1]	[0.1]	[2.]	9.08613068480251e-05	0.23548200450309495	0.0
2016-07-28T03:04:32.515000	7347.589163177489	7347.631169749428	[7357.6]	[0.1]	[0.1]	[2.]	0.0005248248057333186	0.23548200450309495	0.0
2016-07-28T03:04:32.515000	7560.600235277347	7564.224533713679	[7562.10021225,7562.47770985]	[0.02337849,0.01499486]	[0.00434199,0.16933873]	[-0.50536431, 0.07279782]	0.008002050397450229	0.3987622391364137	0.008615412353149745
2016-07-28T03:04:32.515000	7800.2296007717	7845.592038545283	[7833.58264613,7833.89360676]	[0.00891165,0.00060601]	[ 1.80844412,11.08014022]	[0.64084267,4.10274955]	0.009511367215078562	26.09173629865011	0.471960241609982
