# Observation date	Center [Å]	Width	Amplitude	Skew	RMSE	FWHM [Å]	EW [Å]
2016-08-14T01:36:06.410000	[6236.58459631,6236.82760734,6236.91443376]	[0.00710292,0.0025535 ,0.00447013]	[0.10939782,0.03709575,0.00335585]	[ 0.08351007,-0.67001574, 0.17786213]	0.011191224460915455	0.25761217818022675	0.0031494805494480583
2016-08-14T01:36:06.410000	[6463.49850569]	[7.66705152e-19]	[0.04718791]	[31.64430643]	0.0022773598122074155	0.11111903035508298	0.00233036424331904
2016-08-14T01:36:06.410000	[5988.19617183,5988.97082006]	[0.02194846,0.01567657]	[0.29897625,0.21692287]	[ 0.09138604,-1.24515098]	0.005954540313933667	0.7040352747186739	0.0418595614071296
2016-08-14T01:36:06.410000	[6250.79004703,6250.5687899 ]	[0.00894284,0.01011908]	[0.07039753,0.07814468]	[-0.25637264, 0.07605588]	0.0005983805113482322	0.1840166601382733	0.004963253936579091
2016-08-14T01:36:06.410000	[5785.18747035,5784.99804319,5784.47637874]	[0.00542384,0.00484481,0.00559833]	[0.09022889,0.05550751,0.2525587 ]	[-0.1132542 , 0.41912447,-0.66641188]	0.052021067546621336	0.5947303004750089	0.008567908900846037
2016-08-14T01:36:06.410000	[6409.94587572,6409.2       ,6409.66056742]	[0.01362708,0.01348942,0.00162479]	[0.14706921,7.25710971,0.00910267]	[-0.25606054,-0.21925622,-0.84214688]	0.005699486165463338	17.089187404944035	0.3170000821198896
2016-08-14T01:36:06.410000	[5949.05684444]	[0.03941266]	[0.0289366]	[1.21252531]	0.001649149576584804	0.06814048192071279	0.006057295723243511
2016-08-14T01:36:06.410000	[6324.39463767,6324.43696553,6324.45540457]	[1.31960049e-01,4.25783620e-35,2.86998531e-16]	[0.00268486,0.06591703,0.03696271]	[ 2.71777963, 2.65989456,27.64492682]	0.0011021585360321158	0.15522274243182574	0.0035733492130271055
2016-08-14T01:36:06.410000	[6520.12162883,6520.39241406,6520.85261422]	[0.02122324,0.02506125,0.00944029]	[0.07204689,0.10012426,0.11677426]	[ 0.0975243 ,-0.15407117, 0.53502501]	0.0050830036472918555	0.2749823641553581	0.018545179241422308
2016-08-14T01:36:06.410000	[6460.54546419]	[0.00185641]	[0.00063488]	[2.82443163]	0.27006628733667076	0.0014950206644809255	0.0
2016-08-14T01:36:06.410000	[5821.2]	[0.1]	[0.1]	[2.]	0.0010827134221476104	0.23548200450309495	0.0
2016-08-14T01:36:06.410000	[6287.48341406]	[5.40852286e-19]	[0.0275601]	[-33.33243339]	0.015863723473389643	0.06489907067693187	0.009501969296753716
2016-08-14T01:36:06.410000	[6379.03134221,6379.32009581,6379.13061074]	[0.04830586,0.04892291,0.06105476]	[0.07368766,0.21317189,0.09276265]	[ 0.46956468, 1.90636417,-1.33832338]	0.001302535228985047	0.5019814320917355	0.13974568587286482
2016-08-14T01:36:06.410000	[5990.38787936,5988.50000415,5989.00744141]	[3.40058096e-57,1.15114194e-02,9.58990903e-03]	[0.55769957,0.32170041,0.14577212]	[ 1.86064603, 0.68525835,-1.68020601]	0.010142995898514952	1.3132821349607844	0.0257814213340106
2016-08-14T01:36:06.410000	[5921.3      ,5922.3655834]	[0.46324169,0.0558793 ]	[0.17352321,0.02053012]	[13.93575466, 0.02983881]	0.001385660587485673	0.40861592545368697	0.004014348159722915
2016-08-14T01:36:06.410000	[6112.7433903 ,6113.1067402 ,6112.99007305]	[0.00237681,0.01558248,0.02078823]	[0.10824834,0.0464707 ,0.22595124]	[-2.71602572, 0.07637543, 0.07945771]	0.0008299895801709721	0.5320745115922653	0.024169839059038224
2016-08-14T01:36:06.410000	[6234.11840996,6233.98119034,6233.64317541]	[0.00335454,0.01577092,0.01879033]	[0.06215552,0.06323127,0.13717949]	[-0.2468134 , 0.17035888,-0.62442573]	0.0006333396654096127	0.3230330163790933	0.014470652543272244
2016-08-14T01:36:06.410000	[6413.1       ,6414.64198555]	[5.81763516e-03,6.28857950e-06]	[3.22478214,0.2809861 ]	[0.85183104,7.50805692]	0.005228555136185195	7.593781620697969	0.08851675581515753
2016-08-14T01:36:06.410000	[6292.86502305,6292.81934922,6293.3703376 ]	[3.43974524e-03,6.16769575e-02,6.01050058e-05]	[0.02271457,0.01845544,0.01708086]	[4.46562516,1.89887721,1.3433744 ]	0.022271553426785076	0.05348872649203975	0.020021473007849934
2016-08-14T01:36:06.410000	[6108.02752508,6107.78073567,6107.8220432 ]	[0.00948752,0.00059292,0.00473186]	[0.10721782,0.03329429,0.0240346 ]	[1.29130714,2.74175374,0.40059404]	0.0008174008845184603	0.2524786830988396	0.006661782627532743
2016-08-14T01:36:06.410000	[6089.91455114,6089.47683609,6089.73424986]	[0.02360921,0.04952537,0.0203678 ]	[0.0641629 ,0.12326377,0.04544135]	[ 0.60533237,-0.77831522,-0.58874475]	0.0008598519228652595	0.2902640017475798	0.03608548762944437
2016-08-14T01:36:06.410000	[6226.00606536,6226.24577271]	[0.01893983,0.00336189]	[0.10517755,0.04296949]	[ 0.16318603,-0.8621486 ]	0.000745920833038775	0.247674206772631	0.0076871778946001855
2016-08-14T01:36:06.410000	[6223.47782435,6223.30005901,6223.20276234]	[0.00702504,0.00653221,0.00159548]	[0.05790575,0.04052733,0.01762116]	[ 0.23440676,-0.23178549, 0.56336073]	0.0007020183345733879	0.13635762568347135	0.0025029376002470953
2016-08-14T01:36:06.410000	[6593.99309218,6594.1994365 ]	[0.00352801,0.01473657]	[0.12118717,0.03146728]	[-0.68017152,-0.19615476]	0.002212136340239835	0.2853739790151204	0.003290450932563902
2016-08-14T01:36:06.410000	[6329.44316297,6329.68489366,6329.84465283]	[0.01962046,0.01567226,0.02076206]	[0.03414399,0.0602467 ,0.06728309]	[-0.97523236, 0.56942077,-0.102423  ]	0.001437385593104815	0.158439559754745	0.011589620948057102
2016-08-14T01:36:06.410000	[5793.2]	[0.1]	[0.1]	[2.]	0.002981632341275078	0.23548200450309495	0.0
2016-08-14T01:36:06.410000	[6466.56072366]	[0.01496671]	[0.0244686]	[0.3028599]	0.00150001743203896	0.05761915830946244	0.0013527860451018527
2016-08-14T01:36:06.410000	[5910.58551751,5910.10581854,5910.39070507]	[0.02588005,0.02521831,0.02895792]	[0.03181981,0.06419524,0.12900791]	[-1.09425325, 0.27855397, 0.01121581]	0.006560927633801998	0.3037904082014672	0.022797522183387573
2016-08-14T01:36:06.410000	[6195.60600198,6195.77325527,6195.90656122]	[0.0547826 ,0.05586812,0.0685415 ]	[0.08322409,0.04688505,0.05799436]	[-0.61043208, 0.06085509, 0.31359298]	0.002130181302837154	0.19597774368013693	0.04188346419544913
2016-08-14T01:36:06.410000	[6597.40031232,6597.58249969,6597.10847085]	[0.00913156,0.00783207,0.01903008]	[0.00438098,0.0038118 ,0.14278914]	[-0.68271937,-0.20597324, 0.12797783]	0.0015136594631355756	0.3362427262469558	0.00935730784217838
2016-08-14T01:36:06.410000	[6211.61419065,6211.74620881,6211.43188059]	[0.01081423,0.00359408,0.01442119]	[0.05575714,0.02623697,0.07523078]	[-0.14796965,-0.30821549,-0.00455861]	0.0019605599495968037	0.17715494622735706	0.006396779254060053
2016-08-14T01:36:06.410000	[5796.95445369,5797.40183953,5796.9746469 ]	[8.03891129e-02,4.86384504e-10,6.10750657e-04]	[0.24794075,0.14900308,0.13503419]	[-0.50349709,17.27134599, 5.8780646 ]	0.0027502226766672857	0.5838558521462195	0.1605783923939413
2016-08-14T01:36:06.410000	[5959.2]	[0.1]	[0.1]	[2.]	0.009157065072563475	0.23548200450309495	0.0
2016-08-14T01:36:06.410000	[6396.66792634,6397.08246155,6396.42357174]	[0.01729067,0.00386633,0.0245081 ]	[0.09713524,0.0857472 ,0.08282366]	[0.04975978,0.26825842,0.60118779]	0.0018781011762263307	0.22873599926111834	0.014973420796757295
2016-08-14T01:36:06.410000	[6367.14639608,6366.92866173,6367.27064455]	[0.01102088,0.02165387,0.02563991]	[0.04463044,0.08641004,0.07599495]	[ 0.77805967,-0.62315335, 0.33144292]	0.0006026957615901548	0.20348009003793588	0.016439412877933827
2016-08-14T01:36:06.410000	[6445.02782633,6444.79807411,6445.50218421]	[0.05134435,0.00408082,0.01643468]	[0.0931365 ,0.04589963,0.06355648]	[-0.18619679, 0.48388177, 0.034868  ]	0.000936018394363652	0.21931969985244643	0.021528459700101026
2016-08-14T01:36:06.410000	[6384.72197882,6384.59606057,6385.54892244]	[0.01045328,0.00012947,0.00013033]	[0.12267733,0.40773937,0.99126038]	[-0.05399849,-3.56744047, 4.58698539]	0.0017029275195435953	2.334239818107	0.022731018172410154
2016-08-14T01:36:06.410000	[5976.7       ,5975.51638389,5975.70277641]	[0.02353903,0.01793062,0.00977357]	[9.56835722,0.07021373,0.04128187]	[-0.29480146,-0.1696737 , 0.04249657]	0.010385493178089681	22.531759372688573	0.7423953793280441
2016-08-14T01:36:06.410000	[5815.40028971,5815.71440555,5815.57252086]	[0.00874009,0.00401252,0.00395308]	[0.08261185,0.04664963,0.01035622]	[-0.46137159, 0.47886368, 0.23163112]	0.000893693638390526	0.1945360518509893	0.003590468080846798
2016-08-14T01:36:06.410000	[5840.38384093,5840.6886785 ,5840.59140656]	[0.01246801,0.00867142,0.00329323]	[0.08435694,0.0313252 ,0.01043175]	[-0.83835542, 0.28577367,-0.56965218]	0.001491437782116661	0.198645411487779	0.005708455071155649
2016-08-14T01:36:06.410000	[5945.34938849,5945.15014135,5945.52775654]	[0.01179143,0.01551453,0.02321114]	[0.06024754,0.02628357,0.02787453]	[ 0.09373323,-0.01437344, 0.92748997]	0.01700151241089689	0.14187211168476344	0.006787721014302623
2016-08-14T01:36:06.410000	[6139.86324398,6140.15502543,6139.60158983]	[0.02485741,0.00388239,0.02073712]	[0.07556635,0.03752735,0.08913649]	[-0.16340715,-0.04979261,-0.56217471]	0.0010948576405199497	0.20990038226195043	0.01444309917440543
2016-08-14T01:36:06.410000	[6194.5343956 ,6194.84232191,6194.37639582]	[0.02709891,0.09103757,0.00245268]	[0.07165783,0.00497545,0.01483712]	[-0.11933017,-1.17445653, 1.00082325]	0.0012606849277107663	0.16874129121779843	0.007036978354964286
2016-08-13T03:07:33.142000	[5849.34942656,5849.59411878,5850.00629218]	[0.05476034,0.06188434,0.03775444]	[0.12083576,0.07844694,0.12810505]	[ 0.07984331,-0.25434713, 1.03699517]	0.002154876586685295	0.30166433035190493	0.06167143211401117
2016-08-13T03:07:33.142000	[5780.54099045,5780.28857366,5779.77210293]	[0.00678737,0.11799585,0.03146101]	[0.56693023,0.380152  ,0.34846595]	[-2.26857157,-0.04902256, 0.91061032]	0.0023438706502348352	1.335018664431881	0.25138880366155747
2016-08-13T03:07:33.142000	[5994.9       ,5995.35121743,5996.9       ]	[9.73751065e-02,5.70145039e-05,8.53464352e-05]	[5.36144985,0.08624194,7.95714727]	[ 0.40895499,-5.58791273, 7.19072657]	0.00867139888433682	18.737649884295994	3.296145853912117
2016-08-13T03:07:33.142000	[5704.9147245 ,5704.52977133]	[0.00686126,0.01192752]	[0.00029148,0.00070928]	[3.52739131,4.77472492]	0.2116136142352512	0.001670225588334805	0.0
2016-08-13T03:07:33.142000	[6119.34644865,6117.6001722 ,6117.60955131]	[3.41636715e-02,1.96726258e-02,3.35003281e-05]	[2.26551923,3.99257192,6.31995215]	[0.1920521 ,1.76658491,7.69071743]	0.006767651411519488	14.882349996918293	1.7743051770875267
2016-08-13T03:07:33.142000	[6439.26230643,6438.88682434,6440.5       ]	[0.00403938,0.00994495,0.0026485 ]	[0.1014818 ,0.20088768,7.83570312]	[-2.16778809,-0.93073171, 3.31514346]	0.008771292190707835	18.451670763761815	0.6929974854383321
2016-08-13T03:07:33.142000	[6270.]	[0.1]	[0.1]	[2.]	0.09215044111433333	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[5763.37246409,5762.1523462 ,5763.7       ]	[0.02505429,0.00038298,0.00643255]	[2.13077751,0.1854218 ,5.68744816]	[-0.38262568,-4.26968958, 2.42089703]	0.02043537906834328	13.392916942725433	0.6891420921969145
2016-08-13T03:07:33.142000	[6613.44807364,6613.1992663 ,6613.92589434]	[0.12692849,0.02031292,0.06402026]	[0.1674986 ,0.11183705,0.31181236]	[0.36776446,2.32269125,0.70740016]	0.0043233166577531686	0.7342619997172188	0.18186869300826244
2016-08-13T03:07:33.142000	[6488.92088198,6490.5       ]	[0.00734166,0.11014238]	[0.03107817,9.01136029]	[-1.36245039,-0.04888749]	0.011808000939513922	21.22013184898566	3.0934590199793766
2016-08-13T03:07:33.142000	[5923.4295869 ,5922.62949628,5922.5       ]	[0.02041566,0.00076216,0.05910395]	[0.14722795,0.04144127,4.83441023]	[-0.67221846, 5.71948678, 0.02396668]	0.016612143994341095	11.384166108192721	0.9921594879693134
2016-08-13T03:07:33.142000	[6221.8       ,6220.96176953,6219.80000007]	[0.0689453 ,0.00652573,0.0001207 ]	[4.07725444,0.05590755,6.99852864]	[-0.30631595, 0.25128302,-6.65912291]	0.0073799557103218704	16.480275517740335	2.0563776486142675
2016-08-13T03:07:33.142000	[6622.48478693,6622.48128594,6622.70715256]	[0.00880725,0.00208199,0.00060402]	[0.00482824,0.00133398,0.00030014]	[ 0.06963608, 0.05861837,-2.38300059]	0.05656408207860773	0.011369624821119157	0.00011413825820298887
2016-08-13T03:07:33.142000	[5997.0961757 ,5998.7       ,5998.58600385]	[6.68836962e-03,2.17351820e-02,1.07027449e-07]	[0.39048078,5.67958083,6.002978  ]	[-0.3552972 , 1.61161851,12.09249312]	0.007012947363954526	14.135932912544662	1.3685864062154578
2016-08-13T03:07:33.142000	[5719.6]	[0.1]	[0.1]	[2.]	0.009196806276050825	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[5925.36196771,5925.94036525,5926.35216334]	[0.00378007,0.03093196,0.09913503]	[5.09676920e-03,4.98491764e-03,7.05131481e+00]	[-0.02092595,-0.72322297, 0.05947911]	0.01444686117561176	16.60457745820058	2.228271366689558
2016-08-13T03:07:33.142000	[5754.5       ,5754.37951108,5754.5       ]	[6.25915308e-02,6.74975109e-08,1.62853732e-17]	[4.4056696 ,4.30282905,6.34306372]	[ -0.4218133 ,-12.74603177,-29.8385618 ]	0.01993336865012778	14.936773587126991	1.9966651776663071
2016-08-13T03:07:33.142000	[6425.56599354,6425.00828001,6424.93716164]	[0.01459732,0.03540201,0.0055954 ]	[0.07170788,4.73132576,0.41617902]	[-0.11599147, 0.14443897,-0.70653533]	0.006071363869505738	11.141420744975099	0.5961701583095951
2016-08-13T03:07:33.142000	[5828.6]	[0.1]	[0.1]	[2.]	0.006376383575744909	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[5761.59676245,5761.6       ,5760.41756316]	[7.37602848e-02,7.60986405e-34,1.96608224e-36]	[5.87897898,3.80531958,0.7027205 ]	[ -0.06675513,-57.83107454,  1.21352869]	0.018997204520722354	13.84393755141186	1.7986077455524643
2016-08-13T03:07:33.142000	[6543.]	[0.1]	[0.1]	[2.]	0.006960860643817925	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[6183.7       ,6183.69993598,6182.51811878]	[0.00123166,0.00068817,0.00477758]	[2.09768276e+00,5.58140510e+00,1.04846549e-04]	[ 2.44250815, 4.38125846,-0.82413631]	0.005877415928542079	13.14320460275754	0.4425997620630627
2016-08-13T03:07:33.142000	[6058.3       ,6058.32911673,6059.39318244]	[1.76301480e-17,4.98247218e-02,3.10353169e-03]	[4.89896107,3.05841488,6.07675943]	[29.77176689, 0.07360009, 3.82270814]	0.006144502569784833	14.309674906573468	2.0209935826527943
2016-08-13T03:07:33.142000	[5946.98448321,5947.97723767,5946.91588421]	[0.00631354,0.03342399,0.06927866]	[0.02107396,0.03330074,0.0204158 ]	[-0.48170553,-5.72976092, 0.08996668]	0.002377776720504759	0.0784172459715923	0.0053558076933797405
2016-08-13T03:07:33.142000	[6203.02839567,6203.35183146,6202.66193951]	[0.02993357,0.01826721,0.03619286]	[0.13455566,0.08187694,0.17942051]	[-0.23344886,-0.0186642 ,-0.0888695 ]	0.0019826214728142413	0.4225030047693615	0.04047573863234879
2016-08-13T03:07:33.142000	[6631.79999951,6630.59361062,6631.79999672]	[2.17197161e-02,9.34311091e-03,6.43126611e-05]	[2.47932152,0.14916248,4.7189183 ]	[-0.47645481,-0.27541568,-6.60583292]	0.005651939996883338	11.112203400064963	0.5801873759548635
2016-08-13T03:07:33.142000	[6449.2]	[0.1]	[0.1]	[2.]	0.00419922651373179	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[5817.39463682,5818.57306281,5816.6       ]	[0.0051283 ,0.00819919,0.10567951]	[3.74998069e-04,1.07042196e-01,8.73593159e+00]	[-1.56936371,-0.73519766, 0.12191479]	0.023087487324693068	20.57154680933409	2.946961375873431
2016-08-13T03:07:33.142000	[6418.66497953,6419.9       ,6417.9       ]	[1.30257739e-02,6.12455558e-02,1.19516959e-11]	[0.0113811 ,5.83634265,5.47720893]	[ -0.04732476, -0.49694758,-19.25114172]	0.008086022218807679	13.743536664416146	1.7204650109551594
2016-08-13T03:07:33.142000	[6359.5       ,6358.84186532,6358.38769143]	[0.10953122,0.00715108,0.00875484]	[9.49970726,0.0271873 ,0.05596602]	[ 0.15378147, 0.33494005,-0.48654215]	0.020861257599833906	22.37010107668828	3.167203252671104
2016-08-13T03:07:33.142000	[6101.31262186,6103.15336117,6102.02649722]	[0.09709419,0.00086084,0.01046186]	[6.46583758,4.94450026,0.00980873]	[ 0.03824411,-4.07276797, 0.6300227 ]	0.009748471569088202	15.225883948389606	2.358785642134162
2016-08-13T03:07:33.142000	[5974.7       ,5973.52016928,5972.70000309]	[0.04400332,0.00736955,0.00218166]	[3.24290864,0.14951582,7.65746635]	[-0.23181528,-0.4687127 ,-4.16339648]	0.008101033903284337	18.031955253095994	1.7397366165887944
2016-08-13T03:07:33.142000	[6283.67174035,6282.90000976,6282.9       ]	[0.09200017,0.01412479,0.09988076]	[0.03197214,6.83313835,3.49069467]	[ 0.99884999,-2.12942742, 0.45551183]	0.03988677761130842	16.090811158886552	2.2944318459654554
2016-08-13T03:07:33.142000	[6376.09726835]	[0.08947836]	[0.14044841]	[1.94839665]	0.06277520761436112	0.33073072996540265	3.365650490155285e-05
2016-08-13T03:07:33.142000	[5765.2,5767.2]	[5.47540009e-02,1.49702127e-50]	[5.2589004 ,2.39037355]	[  0.17476337,-86.01507844]	0.014461253545770476	12.383764081598073	1.2862347461591925
2016-08-13T03:07:33.142000	[6166.51627733,6165.82483403,6165.2       ]	[0.00206882,0.00988429,0.11000307]	[9.78109157e-04,4.35700463e-02,7.56549413e+00]	[ 1.81026079, 0.19425864,-0.03243607]	0.008105423740195053	17.8153772191228	2.669231475711645
2016-08-13T03:07:33.142000	[6034.6       ,6035.09274981,6036.6       ]	[0.00078222,0.00070412,0.11153473]	[8.45008824e+00,2.06577904e-03,4.86987927e+00]	[-5.34671759,-0.25014348,-0.23236102]	0.0073609651592953145	19.898437174068995	3.640001566687964
2016-08-13T03:07:33.142000	[5986.24806903,5987.19964353,5985.7       ]	[0.00451029,0.00012547,0.10362637]	[1.97121841e-03,6.70073577e-04,7.32529548e+00]	[-0.25529542, 2.30672525,-0.03200963]	0.007670154149170074	17.249752625733397	2.393217756824613
2016-08-13T03:07:33.142000	[5813.2       ,5813.2       ,5813.92117554]	[0.07908825,0.00693493,0.01036659]	[8.50791476,1.0137444 ,0.09244786]	[-0.05539088, 1.01204805, 0.13607155]	0.024700199664668517	20.034608214845836	2.0678113084538925
2016-08-13T03:07:33.142000	[6216.79999971,6215.78118977,6214.80000399]	[0.0616854 ,0.0038252 ,0.00202023]	[3.70254556,0.04720215,7.43599389]	[-0.05610937,-0.2195264 ,-4.14842611]	0.007871095493933347	17.510427468953058	1.9084459977284998
2016-08-13T03:07:33.142000	[6160.8       ,6162.8       ,6161.56759349]	[0.00521806,0.05618543,0.00372958]	[7.80059067e+00,3.14066170e+00,1.90174832e-03]	[-3.3390224 ,-0.00601113, 2.37053775]	0.0061714771213974345	18.368987276956368	1.9709778841797254
2016-08-13T03:07:33.142000	[6116.88406255,6115.9       ,6117.9       ]	[0.00759014,0.05980898,0.00161315]	[0.11530711,3.50007969,7.80390017]	[1.02614343,0.26085153,4.46638169]	0.007812539705959786	18.376780541751074	2.0882712167383826
2016-08-13T03:07:33.142000	[6237.14128166,6235.9003465 ,6237.89999884]	[0.01415286,0.02677747,0.01510881]	[3.74237197e-03,2.01860063e+00,9.34334997e+00]	[2.65288289,0.05206523,2.27344004]	0.006630013230484002	22.001907802526052	1.769612584452807
2016-08-13T03:07:33.142000	[5769.1]	[0.1]	[0.1]	[2.]	0.004928319563248457	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[5987.8479345 ,5988.30100943,5987.        ]	[1.16201838e-02,7.03766622e-06,1.07994030e-01]	[0.04760916,0.03788405,7.49631925]	[-1.82525657e-03,-7.81193448e+00, 7.13818094e-03]	0.007833730488910942	17.65248283895585	2.577772983466234
2016-08-13T03:07:33.142000	[6250.9]	[0.1]	[0.1]	[2.]	0.003897881091310102	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[6411.19946574,6410.54160358,6409.20492747]	[6.64574579e-07,9.57611700e-03,9.03633488e-03]	[4.86055484,0.47108968,4.6717994 ]	[-10.33247199,  0.75743506, -1.87696455]	0.0059298323931113225	11.445731971151272	0.702694698797113
2016-08-13T03:07:33.142000	[5948.8]	[0.1]	[0.1]	[2.]	0.00015395803590703355	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[6520.5]	[0.1]	[0.1]	[2.]	0.0006901709011075368	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[5821.22040501,5820.2       ,5820.20253901]	[4.11234497e-02,6.46012969e-18,2.27754036e-03]	[2.97695649,6.2879656 ,5.12725801]	[ 0.35850107,30.4084911 , 3.88437754]	0.02502466387190535	14.807027428305485	1.4079531432011496
2016-08-13T03:07:33.142000	[6287.5833586 ,6286.73925886,6286.95548954]	[0.10657225,0.04117918,0.04854932]	[0.02165491,0.00745907,0.04227753]	[-0.31141201, 2.76534962, 2.09370798]	0.0029297117702296593	0.09955596870246042	0.009165028859779583
2016-08-13T03:07:33.142000	[6379.19015763,6379.1182006 ,6378.89719719]	[0.00161008,0.16319816,0.04191177]	[0.11316346,0.09987067,0.14323553]	[ 4.7670588 ,-0.58432008, 0.31924589]	0.004203826811212761	0.33729389448393066	0.1127142465997258
2016-08-13T03:07:33.142000	[5988.5       ,5989.09659933,5989.56501967]	[8.68290120e-02,9.20478866e-03,5.34520339e-07]	[6.47989769,0.06973819,0.06659344]	[ 0.09928834,-0.82160378, 9.74749983]	0.0075598357623483095	15.258992963562536	1.8634066433256966
2016-08-13T03:07:33.142000	[5922.27453526,5923.29848094,5922.52836514]	[0.01631824,0.03427299,0.15171566]	[0.101017  ,4.52556832,0.02592049]	[-0.34906768,-0.64588921,-0.30831689]	0.019994336869531153	10.656899004630638	0.5972097890815812
2016-08-13T03:07:33.142000	[6112.1       ,6113.22448678,6114.1       ]	[0.04853512,0.01419354,0.00038511]	[3.63554828,0.20795118,6.62125642]	[0.25795634,1.09811299,5.50085598]	0.007961808113709872	15.59186733654877	1.4919334337884322
2016-08-13T03:07:33.142000	[5772.6]	[0.1]	[0.1]	[2.]	0.003677195062558665	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[6233.        ,6234.18112253,6233.86120253]	[0.08089148,0.02494338,0.01547716]	[7.22818539e+00,1.73979551e-03,1.20340502e-01]	[ 0.29323253, 0.69596397,-0.35720834]	0.009418609382037898	17.021075851341212	1.9969931682398498
2016-08-13T03:07:33.142000	[6413.1       ,6413.72305055,6414.67879219]	[7.70916683e-03,4.37892431e-03,1.53944631e-05]	[7.46522147,0.10907298,0.07328346]	[-2.29988972,-1.60753034, 6.68663282]	0.006305954780412913	17.579253159742535	0.7162793779328553
2016-08-13T03:07:33.142000	[6292.8273559 ,6293.15189685]	[0.13984987,0.09932681]	[0.02409038,0.00660492]	[1.06186786,0.13102556]	0.0070467135380170775	0.05672849828329817	0.017828619496159045
2016-08-13T03:07:33.142000	[6107.      ,6107.953937]	[0.13873428,0.00975459]	[8.53673665e+00,6.40709031e-03]	[ 0.10053902,-0.36751631]	0.01208654364006806	20.10247858287302	3.7860411306234076
2016-08-13T03:07:33.142000	[6089.9]	[0.1]	[0.1]	[2.]	0.006306320270942909	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[6226.00248931,6225.55256931,6225.56141326]	[8.58612718e-03,6.95232842e-17,5.17750385e-02]	[0.05028837,2.59081593,4.55880906]	[  0.50935879,-28.03640662, -0.04614973]	0.006463032031455766	10.735174945767367	0.9279318769286048
2016-08-13T03:07:33.142000	[6223.05992713,6222.60000126,6223.26079901]	[9.60157818e-02,7.32555244e-05,8.24354528e-03]	[6.01685839,6.03661413,0.03870179]	[-0.04073911,-6.57545634, 0.07047441]	0.008031335980427061	14.215139966609978	2.397316264904129
2016-08-13T03:07:33.142000	[6594.3]	[0.1]	[0.1]	[2.]	0.005326747911177561	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[6549.]	[0.1]	[0.1]	[2.]	0.003389384448332746	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[5910.5]	[0.1]	[0.1]	[2.]	0.009314889220891465	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[6056.5      ,6057.3608066,6058.5      ]	[6.36116892e-02,1.32119814e-02,1.34843400e-09]	[6.10629639e+00,3.53232049e-03,6.00932829e+00]	[ 0.70658696, 1.16898486,15.92578442]	0.00655544854243681	14.379229136378987	2.2262038398577366
2016-08-13T03:07:33.142000	[6195.68336886,6195.91849681,6195.78863173]	[0.07847201,0.05633851,0.05049519]	[0.05785889,0.05187818,0.04055979]	[-0.20809318, 0.41695052,-0.19001294]	0.0016440305548999989	0.13624727082239937	0.032627722268877064
2016-08-13T03:07:33.142000	[6211.7]	[0.1]	[0.1]	[2.]	0.0041989124265772	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[5797.1795464 ,5796.99968017,5797.3051124 ]	[5.85448518e-02,1.43593621e-01,2.80765436e-16]	[0.14352864,0.07558034,0.15655269]	[-0.36556124, 0.22483434,28.8278032 ]	0.0033786351202581793	0.36865341664918283	0.1365978205338621
2016-08-13T03:07:33.142000	[6367.08908714,6366.3       ,6368.29999819]	[0.02102794,0.042174  ,0.00111226]	[0.11419203,2.83797483,6.7330593 ]	[-0.353501  , 0.08467758, 4.51366599]	0.00626402401448454	15.855142999139161	1.2871783901131206
2016-08-13T03:07:33.142000	[6445.2]	[0.1]	[0.1]	[2.]	0.008020168824487122	0.23548200450309495	0.0
2016-08-13T03:07:33.142000	[5974.70001141,5975.83943097,5975.59966473]	[0.01006037,0.0824311 ,0.00804326]	[8.69508003,4.12523876,0.0589313 ]	[-3.04581701, 0.06327029,-0.27618554]	0.007867837739206372	20.47534875144901	3.2028826638932064
2016-08-13T03:07:33.142000	[5816.69999999,5814.7       ]	[9.76159836e-06,7.45750654e-02]	[1.92130197,7.8592348 ]	[ 7.25585657,-0.09515052]	0.02377478456859627	18.507083635227442	1.8853615970453277
2016-08-13T03:07:33.142000	[5946.5       ,5945.47867344,5945.27094311]	[0.012292  ,0.02137043,0.01433672]	[9.64182713,0.02780211,0.07700444]	[ 1.83996796,-0.67468511, 0.17419552]	0.015397703761977265	22.704767801687414	0.8384853852157108
2016-08-13T03:07:33.142000	[5716.14536247,5715.4       ,5715.4       ]	[6.38370172e-03,7.44182822e-18,6.08395214e-02]	[0.04742425,4.78202225,7.09069898]	[-0.11470787,30.24142846, 0.71423694]	0.014940665255100153	16.697320096791042	1.9754134203249085
