# Observation date	Center [Å]	Width	Amplitude	Skew	RMSE	FWHM [Å]	EW [Å]
2017-07-01T04:34:34.784000	[6439.01633475,6439.24759945,6439.52315075]	[0.00497721,0.00775828,0.00106267]	[0.08776457,0.1379368 ,0.01105455]	[ 0.06791577,-0.8080148 ,-0.35503587]	0.0006126896274880586	0.3248163348312732	0.006221656703353588
2017-07-01T04:34:34.784000	[6269.95485872,6269.81140039,6269.43926303]	[0.00741978,0.00249965,0.03579538]	[0.14764055,0.0404053 ,0.20428028]	[-0.53706013,-0.25179839,-0.01928608]	0.001084101057208321	0.4810432991061665	0.03028962944556871
2017-07-01T04:34:34.784000	[5844.55573732,5844.98900178,5844.77529593]	[0.00542395,0.00291114,0.00216127]	[0.08848013,0.00473446,0.00406164]	[-0.03384633,-1.06491085, 0.87609939]	0.0011445399810709202	0.20835477260849886	0.0017645105122632099
2017-07-01T04:34:34.784000	[6613.76487541,6612.96638849,6613.41145743]	[0.06194474,0.08191567,0.02601087]	[0.28278373,0.08096396,0.10632692]	[0.78727016,0.02084242,1.40013615]	0.002091395048276818	0.6659047951821765	0.11089238240712057
2017-07-01T04:34:34.784000	[6489.59607725,6489.35311338,6489.02614844]	[0.0026118 ,0.00626988,0.00840963]	[0.06211999,0.00364949,0.13009989]	[ 0.09656827, 0.68343188,-0.55705534]	0.0012287409039191516	0.30636183864876554	0.004871287200987668
2017-07-01T04:34:34.784000	[5923.72200051,5923.35193707,5923.13685863]	[0.00948255,0.0027322 ,0.0065265 ]	[0.07410455,0.03315957,0.07498199]	[-0.20260414,-0.01649061,-0.3776624 ]	0.05136021676595002	0.1765690834782949	0.004600411315331428
2017-07-01T04:34:34.784000	[5718.99414502,5719.4988364 ,5719.25047258]	[0.00393995,0.00020736,0.00664147]	[0.05330702,0.04231667,0.12523518]	[ 0.55662904,-3.77875145, 0.0948215 ]	0.0008441479289308429	0.2949063034577176	0.0041779802583884005
2017-07-01T04:34:34.784000	[5925.90637859,5925.47387916,5925.60041431]	[0.00442639,0.003604  ,0.0033605 ]	[0.10035445,0.00352069,0.05970831]	[0.32574586,0.79256674,0.1694923 ]	0.0006998722004204722	0.2363166780561602	0.0023218940831925797
2017-07-01T04:34:34.784000	[5753.5]	[0.1]	[0.1]	[2.]	0.0010802630317558737	0.23548200450309495	0.0
2017-07-01T04:34:34.784000	[6425.55276856,6425.73796387,6425.1439868 ]	[0.00481221,0.00613118,0.00230801]	[0.03127544,0.24040298,0.12847997]	[-0.21805851, 1.0730233 ,-1.17304894]	0.0007815094825943341	0.5661057470102167	0.009374027250814812
2017-07-01T04:34:34.784000	[6182.91213626,6181.7000026 ,6182.58713624]	[0.00032268,0.00235734,0.00416834]	[1.96444654e-03,9.89577423e+00,4.18405951e-03]	[ 3.15180497, 1.87295877,-0.9850738 ]	0.0025579940521537822	23.302767521722856	0.1484172390800479
2017-07-01T04:34:34.784000	[6059.19368247,6058.95883911]	[0.00184386,0.00293855]	[0.06122016,0.04724781]	[0.91427323,0.43637589]	0.0007943936499013875	0.14416246993031512	0.001041331387435851
2017-07-01T04:34:34.784000	[5946.87036534,5947.31888531,5947.0995944 ]	[0.00859794,0.00399982,0.00477347]	[0.03664798,0.17561843,0.03311367]	[0.73118666,1.94954308,2.03533108]	0.0007103735577551464	0.4135497939257088	0.00934791942756003
2017-07-01T04:34:34.784000	[6202.42835654,6203.07831094,6203.18559991]	[0.01871424,0.01297195,0.00846328]	[0.28572469,0.14643321,1.03649286]	[-0.50078893,-0.11900819, 0.16855504]	0.001376417716114231	2.440754168929718	0.05767311460652046
2017-07-01T04:34:34.784000	[6065.1018642 ,6064.79118567,6065.20003206]	[0.00132742,0.00763312,0.0024724 ]	[0.00653854,0.19064175,0.02716394]	[-2.50957271,-0.9644562 ,-0.11184753]	0.0012224760916024152	0.44892700991904394	0.0071733439717585855
2017-07-01T04:34:34.784000	[6449.11152253,6448.82091703,6449.02759033]	[0.00357738,0.0002615 ,0.0070389 ]	[0.03914064,0.02583325,0.23258396]	[0.18820169,4.11322208,0.2876755 ]	0.0009183690012710242	0.5476933627253048	0.006915152357108366
2017-07-01T04:34:34.784000	[5817.6]	[0.1]	[0.1]	[2.]	0.001073143830054633	0.23548200450309495	0.0
2017-07-01T04:34:34.784000	[6418.16899847]	[0.00434543]	[0.00017408]	[1.19197546]	0.5829657842012417	0.0004099281274258317	0.0
2017-07-01T04:34:34.784000	[6102.6857376 ,6102.12167713,6102.1263097 ]	[0.00120888,0.00119445,0.003998  ]	[0.28253427,0.01277464,0.16686991]	[0.0795523 ,0.25583432,0.31421765]	0.006594272818475159	0.66531735430618	0.003725076094652644
2017-07-01T04:34:34.784000	[5972.7       ,5973.63685846,5973.76003615]	[0.00152016,0.00196491,0.00399496]	[7.42185378,0.0143246 ,0.20430402]	[-1.43471876,-0.16916684, 0.69179981]	0.0037841119034402737	17.477130057671868	0.07084477932861491
2017-07-01T04:34:34.784000	[6283.86217782,6284.89999966,6283.84023138]	[0.03830323,0.05567005,0.02381727]	[0.62200109,4.5493148 ,0.0359967 ]	[0.1132551 ,0.68557298,2.24366403]	0.03968270929645487	10.712817675005248	1.1138631354571455
2017-07-01T04:34:34.784000	[6376.15332929,6375.93149354,6375.68151103]	[0.0032503 ,0.01227755,0.01914033]	[0.02384766,0.12912417,0.08563215]	[0.10244878,0.15655101,0.46459548]	0.001397953918719846	0.304064188131309	0.012088311100972157
2017-07-01T04:34:34.784000	[5766.2]	[0.1]	[0.1]	[2.]	0.0009908041457950894	0.23548200450309495	0.0
2017-07-01T04:34:34.784000	[6455.86701397,6455.37389214,6454.80000195]	[0.00724703,0.00667428,0.00388808]	[0.21601924,0.14225388,5.79848257]	[ 0.21897732,-0.01944869, 0.5163915 ]	0.0039161834525768624	13.654382975447657	0.09330521441827475
2017-07-01T04:34:34.784000	[6035.19147774,6036.17961124,6036.39879909]	[4.74330318e-03,3.48698390e-03,4.27101646e-09]	[1.06806143e+01,1.07070180e+00,3.02745498e-05]	[-0.20130972,-0.10012141,-1.27373098]	0.0023672959680914214	25.150924706974898	0.1380797531301925
2017-07-01T04:34:34.784000	[5986.61487617]	[0.00365757]	[0.00074084]	[-1.08550172]	0.5829657842012417	0.0017445375314900319	0.0
2017-07-01T04:34:34.784000	[5813.2       ,5813.20476503]	[5.26044800e-18,1.19397727e-04]	[8.39757209,6.46467733]	[30.4710172 , 5.32029205]	0.014509634597631871	19.774771076848513	0.8086893250096426
2017-07-01T04:34:34.784000	[6161.51054886,6162.30733889,6161.67133677]	[0.00455257,0.02275278,0.01030088]	[0.04782924,0.01963979,0.07472828]	[-0.01956364,-0.47754221, 0.16685966]	0.0005777411434292511	0.1759716504845691	0.003518047924097003
2017-07-01T04:34:34.784000	[6115.90082302,6116.61276014,6117.31757521]	[2.15342416e-06,8.99584558e-04,7.25067347e-02]	[2.94242292,0.0226978 ,0.06781975]	[-16.77251789, -1.9091179 ,-12.71894461]	0.000381111215915563	6.928876462159077	0.00024506756245709367
2017-07-01T04:34:34.784000	[6236.93716641,6236.4040353 ,6236.73770018]	[0.00083399,0.00340311,0.00212987]	[0.00903542,0.08287073,0.10401573]	[-0.41061072, 0.15095896,-0.26294404]	0.000976823225693299	0.2449383247742463	0.0018122030955386409
2017-07-01T04:34:34.784000	[6463.28287317,6463.44881229,6464.67166357]	[0.00298058,0.00586659,0.02911441]	[0.07075075,0.04084816,0.13643598]	[ 0.07237243,-0.32859588,-0.13911476]	0.0011279899034238405	0.32128218228081057	0.001612888830887589
2017-07-01T04:34:34.784000	[5987.54181251,5988.07128398,5987.66035775]	[0.00181549,0.00294211,0.00181322]	[0.00169236,0.02460587,0.03773872]	[ 0.02520794,-0.28575191,-1.00789541]	0.0035719017761267294	0.08886790124816006	0.0006047521307442068
2017-07-01T04:34:34.784000	[6250.93755501,6250.71604972,6250.33667338]	[0.00090682,0.00429245,0.00411934]	[0.00633655,0.09709897,0.16158025]	[ 0.81309011, 0.12027242,-0.4466014 ]	0.0008160824310534529	0.38049241264900974	0.0038877742438112825
2017-07-01T04:34:34.784000	[5785.1]	[0.1]	[0.1]	[2.]	0.00241911828116727	0.23548200450309495	0.0
2017-07-01T04:34:34.784000	[6411.2       ,6409.94690725,6411.2       ]	[1.63108680e-03,3.16941904e-03,7.63755717e-10]	[0.47143755,0.21795779,0.81726234]	[ -0.43406147,  0.10365901,-14.5678488 ]	0.0016720045780558982	1.924505747891653	0.016363760624856442
2017-07-01T04:34:34.784000	[6520.28431173,6520.05036535,6520.84521813]	[0.01144475,0.01312188,0.00620108]	[0.08141149,0.06121243,0.2306629 ]	[-0.2658541 , 0.18460705, 0.77291033]	0.002621212579142375	0.5431696179026637	0.01210791190507732
2017-07-01T04:34:34.784000	[6460.21102193,6460.55766811,6459.99419483]	[0.00287843,0.00255321,0.0036504 ]	[0.01704818,0.00019095,0.033126  ]	[-0.11470674,-2.62040614, 0.43359233]	0.002628393156391945	0.07800577383352335	0.0006302785848869033
2017-07-01T04:34:34.784000	[6379.13839259,6379.29680148,6379.1119274 ]	[0.04636836,0.02308362,0.05333793]	[0.04310819,0.0594667 ,0.16905154]	[-0.03472502, 0.63126902, 1.0517635 ]	0.0014412871968774725	0.398085949005082	0.05661087708689372
2017-07-01T04:34:34.784000	[5989.5]	[0.1]	[0.1]	[2.]	0.004423927085102227	0.23548200450309495	0.0
2017-07-01T04:34:34.784000	[5922.84328832,5922.57471367,5922.39611799]	[0.10809005,0.07194534,0.09555674]	[1.02991824,0.11005234,0.09716587]	[-56.53825107, -8.35527441,-26.2455952 ]	0.00030860114585177275	2.425272105472455	6.490529948462259e-10
2017-07-01T04:34:34.784000	[6113.02245165,6113.16288874]	[0.0018998 ,0.00677397]	[0.03743552,0.26091192]	[-0.25637299, 0.89495646]	0.0007767809952339727	0.6144006195672016	0.008189803562140411
2017-07-01T04:34:34.784000	[5772.6]	[0.1]	[0.1]	[2.]	0.0007340936336448005	0.23548200450309495	0.0
2017-07-01T04:34:34.784000	[6233.82661756,6233.5077617 ,6234.07110041]	[0.00415281,0.01264956,0.00056731]	[0.06866707,0.24302525,0.00978116]	[-0.64707825,-0.70046551, 0.18782842]	0.0008554422265349815	0.5722807381388656	0.013564354510631095
2017-07-01T04:34:34.784000	[6413.97969784,6414.19287206,6414.04761546]	[2.80703825e-03,9.00839786e-05,4.39686346e-03]	[0.00416919,0.00102247,0.47003309]	[1.07026169,0.25195549,0.75398672]	0.0011124208177961108	1.1068433392410966	0.00872708529990441
2017-07-01T04:34:34.784000	[6292.93587621]	[0.2213447]	[0.02374759]	[-0.35705185]	0.002281850482949901	0.055921305753916	0.01940827597567196
2017-07-01T04:34:34.784000	[6108.]	[0.1]	[0.1]	[2.]	0.0008836979728384633	0.23548200450309495	0.0
2017-07-01T04:34:34.784000	[6089.74504312,6089.91718083,6089.47272393]	[0.01679396,0.00355196,0.02285514]	[0.05270478,0.02832952,0.09744268]	[ 0.02029223, 0.18521631,-0.1821813 ]	0.0015526817338221413	0.22945996756919382	0.011515970550653641
2017-07-01T04:34:34.784000	[6594.3]	[0.1]	[0.1]	[2.]	0.011759037888151334	0.23548200450309495	0.0
2017-07-01T04:34:34.784000	[6329.79019905,6330.26884425,6329.74006582]	[1.32288254e-01,6.20427183e-02,3.04136051e-08]	[0.05737949,0.06373389,0.04276745]	[-43.85563402,-28.02844615, 12.39713154]	0.000518441162039624	0.15008184104963487	0.001567878273089844
2017-07-01T04:34:34.784000	[5793.39224305]	[0.19482682]	[0.01845722]	[-0.05333658]	0.024672898442262777	0.04346342995346968	3.408574012782543e-06
2017-07-01T04:34:34.784000	[6466.87942842,6466.63598961]	[0.00242773,0.00759634]	[0.02775728,0.07538018]	[-0.12611489,-0.42091421]	0.0008316853492221408	0.17750676188711306	0.0023772803006476394
2017-07-01T04:34:34.784000	[6195.95284424,6195.8050657 ,6195.61723032]	[0.00837071,0.039238  ,0.05206675]	[0.04765724,0.05442764,0.08079372]	[ 0.09229606,-0.06186539,-0.22599818]	0.001070225025388833	0.19025468123616066	0.024127243345828824
2017-07-01T04:34:34.784000	[6211.7]	[0.1]	[0.1]	[2.]	0.001696008312084538	0.23548200450309495	0.0
2017-07-01T04:34:34.784000	[5796.84044198,5796.67356051,5797.00472975]	[0.02144699,0.05140177,0.04118134]	[0.07543754,0.09685548,0.26042715]	[-0.74822603, 0.35275051, 0.10998929]	0.0011542486257578913	0.6132590820169099	0.06381994868666038
2017-07-01T04:34:34.784000	[5959.1477719 ,5958.53223547]	[0.00996755,0.01067416]	[0.00314098,0.32363723]	[-1.18815952, 0.24765966]	0.003602930662457405	0.7621074481647745	0.011900248710411069
2017-07-01T04:34:34.784000	[6397.40566337,6396.75808806,6396.44197243]	[0.01009446,0.00111649,0.01371036]	[0.34247169,0.00361846,0.15681866]	[0.69757128,0.37439694,0.11874174]	0.0014388014350132168	0.8064591932251305	0.02168627651436143
2017-07-01T04:34:34.784000	[6367.12062221,6367.34179096,6367.009046  ]	[2.58740811e-05,1.83425405e-03,1.49005254e-02]	[0.03161863,0.03654469,0.121066  ]	[-5.17690889, 0.65185003,-0.14699327]	0.0005994337512512088	0.28508865163973607	0.0068180528459560845
2017-07-01T04:34:34.784000	[6444.58176958,6444.82482091,6445.40441107]	[0.00054266,0.0144712 ,0.00801032]	[0.00364625,0.13150566,0.0667654 ]	[ 3.33537554,-1.06122455,-0.16677303]	0.00085686650531601	0.3096721563534914	0.011374619910707878
2017-07-01T04:34:34.784000	[6384.7599758 ,6384.66699668,6385.9       ]	[0.0134546 ,0.00454529,0.00163128]	[1.01801473e-04,9.01135124e-02,4.70909742e+00]	[-1.9445164 ,-0.16005263, 2.66463952]	0.011995602180975467	11.089077009376417	0.13935790361837327
2017-07-01T04:34:34.784000	[5975.19618185,5975.98283384,5976.7       ]	[5.18320086e-01,2.06507293e-06,4.37677497e-03]	[2.72297348e-05,2.85436005e-01,4.27257433e+00]	[5.96437005,8.06573812,0.13968523]	0.0032847921708845347	10.061143666969436	0.06888515921973952
2017-07-01T04:34:34.784000	[5815.7]	[0.1]	[0.1]	[2.]	0.0020559629834501322	0.23548200450309495	0.0
2017-07-01T04:34:34.784000	[5839.70000023,5839.70000023]	[1.06868204e-09,1.06881516e-09]	[2.78792926e-10,2.78801332e-10]	[-0.95137863, 0.60655986]	0.5829657842012417	6.565269663476535e-10	0.0
2017-07-01T04:34:34.784000	[5945.9884633 ,5945.15311827,5945.26741676]	[0.0239832 ,0.00205617,0.00780888]	[0.02096842,0.00563668,0.03452631]	[-0.1380204 ,-0.08312802,-0.04335947]	0.0070198270134356625	0.08130325330349081	0.002741449469593982
2017-07-01T04:34:34.784000	[6139.80174328,6139.7325286 ,6140.02022458]	[0.00807728,0.00112084,0.00130678]	[0.08860375,0.12660568,0.03513499]	[ 0.19376653, 2.18612739,-0.20451097]	0.0007542214098521829	0.298133597539262	0.004382888122610388
2017-07-01T04:34:34.784000	[6194.52399558,6194.85268818,6195.04703782]	[0.00533802,0.01788775,0.05700951]	[0.04955165,0.02839856,0.0534557 ]	[-0.14221305,-2.87714613,-1.75499911]	0.0008241221560101497	0.12587854616568425	0.000916195480758463
2014-09-16T02:15:41.317000	[5506.35536791,5506.02793086,5507.2       ]	[6.39147691e-03,1.07572693e-02,2.61941107e-25]	[1.79050548,0.00353709,0.50365033]	[ -0.74118244, -0.68269915,-42.77599748]	0.0030338864158697275	4.216318199850013	0.07088414392660958
2014-09-16T02:15:41.317000	[5403.5       ,5403.5       ,5404.59327114]	[4.37464287e-18,1.00397061e-02,1.02667699e-02]	[2.38823747,3.20238056,0.41813419]	[29.50466942, 0.6176397 , 0.63529353]	0.0028872244764946734	7.541029938692812	0.17995275392349097
2014-09-16T02:15:41.317000	[5544.59856221,5544.84659807,5544.63306949]	[0.01233497,0.0087402 ,0.01042485]	[0.09690869,0.16810811,0.00906482]	[ 0.28196299,-0.36693712, 0.53672733]	0.0012574473445116274	0.39586435400878883	0.010212039143687547
2014-09-16T02:15:41.317000	[5502.31763299,5502.87757954,5504.3       ]	[3.22814072e-03,1.34264953e-03,9.70621162e-19]	[4.52255060e+00,6.68554607e-04,1.21927701e+00]	[ -1.26602463, -1.83925657,-31.12692019]	0.004212120807870522	10.649792802585239	0.10649093056673306
2014-09-16T02:15:41.317000	[5512.59886359,5512.69136094,5512.14222798]	[0.00399996,0.00454556,0.00505336]	[0.01891109,0.00479121,0.23412058]	[-0.13819198, 0.69669697,-1.15586874]	0.00929375487931631	0.5513118278961187	0.006552548567140203
2014-09-16T02:15:41.317000	[5256.68992587,5256.74614496,5257.24893347]	[0.0084102 ,0.01054827,0.13490789]	[1.38755516e+00,4.98497123e+00,1.74319570e-05]	[ 0.14024526,-0.80738969, 3.30287871]	0.003292171955203342	11.738710168095325	0.26085248812278683
2014-09-16T02:15:41.317000	[5540.9       ,5540.90004779]	[0.01616965,0.0015411 ]	[3.24943293,6.21225448]	[ 0.2573548 ,-2.45506897]	0.004888429564629701	14.628741378310712	0.32604931039361873
2014-09-16T02:15:41.317000	[5175.85533851,5175.34483379]	[0.00772582,0.00406465]	[0.20479824,0.02132267]	[0.07797636,0.63263211]	0.001735916181144234	0.4822630109405434	0.0060065320988807736
2014-09-16T02:15:41.317000	[5563.89740448,5563.59976399]	[2.73819745e-06,2.01302036e-04]	[0.45750085,0.52139956]	[ 6.80433417,-5.02470224]	0.0018873028273597183	1.2278021409604538	0.023562897161598137
2014-09-16T02:15:41.317000	[4688.9]	[0.1]	[0.1]	[2.]	0.038958818007801946	0.23548200450309495	0.0
2014-09-16T02:15:41.317000	[5491.4       ,5489.4       ,5489.99376674]	[0.01794851,0.00513134,0.00092587]	[4.34088437,0.31387754,0.03914139]	[ 0.08363893, 0.34581373,-1.93930294]	0.003443315621569375	10.222001529420227	0.2790352879454823
2014-09-16T02:15:41.317000	[5075.08850076,5075.21522427,5073.5       ]	[1.66668144e-16,2.65201174e-01,1.12203690e-02]	[0.32349456,0.05517285,0.12912002]	[27.30167986,-1.37605734, 1.04571682]	0.00322230257082023	0.7617714704083024	0.01836393314040887
2014-09-16T02:15:41.317000	[5545.4       ,5546.19453642,5546.00459005]	[0.01927417,0.00165238,0.00288768]	[5.96390390e+00,6.85827976e-02,1.22578888e-03]	[ 0.39986471, 0.28285175,-0.71982619]	0.004256364513958929	14.043920451648555	0.41735544346625353
2014-09-16T02:15:41.317000	[5349.69186444,5349.49437104,5350.7       ]	[0.00491935,0.00089752,0.01022983]	[8.01972679e-04,1.81180227e-03,3.99416547e+00]	[ 0.59692803,-1.8426497 , 0.13808004]	0.007561948632705801	9.405540900403771	0.14438448732755405
2014-09-16T02:15:41.317000	[5494.07650795,5493.82925797]	[0.00706706,0.00741962]	[0.00238907,0.06561709]	[0.8117536 ,0.12162596]	0.014956472596331013	0.15451644465300565	0.0017939761499046738
2014-09-16T02:15:41.317000	[5305.19999998]	[0.02266619]	[5.07057344]	[0.2880686]	0.003481343170532788	11.940287971663581	0.4038932799084689
2014-09-16T02:15:41.317000	[5169.4       ,5169.54284433]	[0.01492895,0.00333604]	[4.93813291,0.49310833]	[-0.05513729, 2.3189642 ]	0.004211898852521912	11.628414371237252	0.2618710249847028
2014-09-16T02:15:41.317000	[5261.43991276,5261.50865488,5263.4       ]	[0.00015774,0.00402988,0.01912629]	[7.47700892e-04,1.83508838e-05,5.45590707e+00]	[ 14.56752516,-10.70655735,  0.40848153]	0.0036025160036422337	12.847679332878627	0.3658683349328532
2014-09-16T02:15:41.317000	[4725.20017737,4726.42958354,4727.2       ]	[0.0006046 ,0.01018855,0.06416922]	[3.59605858,0.22502695,1.49559917]	[-4.72524131, 0.22847007,-0.02072566]	0.0080170318483265	8.468070819233967	0.6596935107717763
2014-09-16T02:15:41.317000	[4962.82350723,4964.74893395,4963.54666632]	[7.30280937e-06,2.29161865e-02,5.53862171e-03]	[5.50889816e-01,3.86794075e+00,2.07135422e-04]	[-7.38203587, 0.25781085, 0.18909338]	0.004734443236740297	9.108304412510591	0.32126212702663753
2014-09-16T02:15:41.317000	[5061.5]	[0.1]	[0.1]	[2.]	0.001568680582411711	0.23548200450309495	0.0
2016-05-05T04:55:55.421000	[5505.76365684,5505.98979005,5506.22998764]	[0.00545021,0.00198361,0.00019873]	[0.1242832 ,0.00890874,0.02620748]	[-0.45700019,-1.06258071, 3.79528909]	0.007905216752245132	0.2926645592201239	0.0029386269239806656
2016-05-05T04:55:55.421000	[4988.47759517,4987.89124112,4987.59002026]	[6.55077543e-17,4.36377755e-03,8.02698940e-04]	[2.09996772e-01,2.18917460e-05,3.19467751e-01]	[27.216091  , 0.08851307, 3.05859544]	0.0026359816520599697	0.7522890648144936	0.009239621534990606
2016-05-05T04:55:55.421000	[5404.37233992,5404.05424287,5404.91188269]	[0.00284635,0.01484944,0.00473259]	[0.15038397,0.21330079,0.06823699]	[-2.06360347,-0.28627523,-0.36249881]	0.0024220634010787127	0.5022849760637746	0.01720771230633944
2016-05-05T04:55:55.421000	[5521.45016681,5521.2393877 ,5520.6       ]	[0.00484733,0.02497136,0.0058282 ]	[2.76365283e-05,3.58986446e-03,1.03601260e+01]	[ 0.11297828,-1.44328235, 0.7036726 ]	0.005356593827731724	24.396232256288766	0.21181055870861837
2016-05-05T04:55:55.421000	[5544.70524317,5544.52104772,5544.89648043]	[0.00492675,0.00700174,0.01192992]	[0.00395857,0.04347278,0.21646874]	[-0.21072378,-0.09773003, 0.44228495]	0.0020502947654777405	0.5097449345253242	0.01061815607837081
2016-05-05T04:55:55.421000	[5512.56575016,5511.70002514,5512.17297653]	[0.00045185,0.00025415,0.00676613]	[6.23335752e-04,1.25512936e+00,2.75859146e-01]	[ 1.19385479e-03, 4.91801985e+00,-8.98983864e-01]	0.0038248241124908267	2.9556037702392604	0.06778378340827364
2016-05-05T04:55:55.421000	[5257.36710811,5256.62063067,5256.74299488]	[3.08400163e-05,7.26017214e-03,7.74243004e-17]	[0.02084505,0.34054629,0.39750955]	[-5.18333626,-0.55226455,26.96180984]	0.00262734572655364	0.9360634503242298	0.013503244828596174
2016-05-05T04:55:55.421000	[5541.80407215,5541.60404541,5542.89940529]	[0.02661308,0.00429794,0.0036629 ]	[3.38978385e-03,8.71669712e-02,2.57320190e+01]	[-0.66681013, 0.50273346,-0.79757668]	0.004357917084181213	60.594274241750306	0.15647066970274676
2016-05-05T04:55:55.421000	[5176.14139917,5175.49181279]	[0.00269647,0.01110739]	[0.00211921,0.24545734]	[-1.55824007,-0.54005661]	0.00259154729240426	0.578007863034014	0.010602313892826683
2016-05-05T04:55:55.421000	[5563.24038936,5563.89963875,5562.54493092]	[1.89887035e-05,1.73533617e-05,2.72849704e-03]	[0.70267632,0.71165041,0.01444027]	[-6.96737726, 5.13640004, 1.15893067]	0.002875441730482691	1.6758086460735813	0.02734844312250827
2016-05-05T04:55:55.421000	[5491.39999873,5490.29919651,5491.39546344]	[5.33154055e-03,2.15440897e-06,7.28560946e-07]	[ 3.06997199, 0.02777335,11.68123931]	[ -0.33827   , -7.69002471,-10.43931488]	0.005013540712526059	27.507216489559816	0.1255028095995047
2016-05-05T04:55:55.421000	[5074.27654734,5074.08395103,5073.71571794]	[0.00892557,0.00775836,0.02337153]	[0.00152469,0.08301959,0.32684103]	[ 1.58285952,-0.73226008, 0.46085567]	0.0037202097260294036	0.7696518012778868	0.03128541786492607
2016-05-05T04:55:55.421000	[5349.56877512,5349.69091897,5349.4439922 ]	[0.00511859,0.00862104,0.00440011]	[0.00168889,0.0014642 ,0.00253639]	[-0.51092429, 1.6832891 ,-0.45243154]	0.005499369102170587	0.005972736860086551	2.0069354490350614e-05
2016-05-05T04:55:55.421000	[5494.1129942 ,5493.96815076,5493.68991227]	[0.00500743,0.00652587,0.01374541]	[0.00741346,0.05297421,0.08863612]	[-0.37630815, 0.09965041,-0.38835285]	0.0030748788534373794	0.20872210166961014	0.005925796705820013
2016-05-05T04:55:55.421000	[5304.21341143,5303.64921455]	[0.00826183,0.00478444]	[1.27779027e-03,1.77696020e+00]	[0.70533898,1.01933375]	0.004353444585662059	4.18442149038289	0.041104022786417026
2016-05-05T04:55:55.421000	[5170.31746382,5170.25506708]	[0.00434513,0.00680719]	[0.01449518,0.01176657]	[-0.23017193, 0.02756409]	0.0011060970032934585	0.03413353536998438	0.0005140100746886783
2016-05-05T04:55:55.421000	[4682.99508128,4683.02313387,4683.02231353]	[0.08949254,0.09677697,0.09677514]	[0.12523487,0.09805969,0.09805768]	[-32.68404287,-21.71549784,-21.60912335]	0.0011748941084236	0.294905571338935	5.023784103341995e-14
2016-05-05T04:55:55.421000	[4984.8]	[0.1]	[0.1]	[2.]	0.0031642017404991205	0.23548200450309495	0.0
2016-05-05T04:55:55.421000	[5418.08362031,5418.722952  ,5418.82667012]	[0.03429834,0.00892792,0.03322078]	[0.68030507,0.01049432,0.00278197]	[19.31241856, 0.23183284,-6.89387346]	0.0018431177103500319	1.6019960269759463	0.00035766318950416554
2016-05-05T04:55:55.421000	[5424.19931999]	[0.10015586]	[0.10052361]	[-13.12232399]	0.005548063272201734	0.2367150012779038	5.840232293267681e-16
2016-05-05T04:55:55.421000	[4726.2]	[0.1]	[0.1]	[2.]	0.0005679924340976195	0.23548200450309495	0.0
2016-05-05T04:55:55.421000	[4964.77651586,4963.96672   ,4963.00754317]	[1.39994339e-02,1.20389271e-37,1.58033103e-05]	[0.27974248,3.48742832,0.31472542]	[-0.13864575, 1.01607288,-6.81070922]	0.003469322852478618	8.212266113412007	0.0213722236084585
2016-05-05T04:55:55.421000	[4979.45530619,4979.32241667,4979.25956243]	[0.00209176,0.01001894,0.00049419]	[0.14665104,0.03479274,0.04555809]	[-1.36045114,-0.07989115, 3.24984524]	0.0027401422923062453	0.3453368147009025	0.0036484498193198635
2016-05-05T04:55:55.421000	[5060.5       ,5060.50000324]	[4.37458802e-18,2.50851920e-05]	[3.34320153,1.87412472]	[30.80943856, 6.69356554]	0.020142233504319325	7.872637979536746	0.37504769647255154
2015-04-24T09:19:05.339000	[5505.72646087,5507.2       ,5507.2       ]	[3.37573262e-03,7.10592104e-03,2.55211487e-18]	[0.18737339,0.65415131,0.56663931]	[ -1.06873087, -0.85772444,-30.82548857]	0.0032601082262394276	1.5404086104797894	0.055186920425019596
2015-04-24T09:19:05.339000	[5404.44419966,5404.22235809,5404.14394977]	[0.00120138,0.04033019,0.01407823]	[0.25227584,0.00349418,0.22660942]	[-2.08466959, 0.65845245,-0.41368958]	0.001438313843452406	0.5940641990434541	0.015453721290890444
2015-04-24T09:19:05.339000	[5521.6]	[0.1]	[0.1]	[2.]	0.0008059467435875775	0.23548200450309495	0.0
2015-04-24T09:19:05.339000	[5544.52153859,5544.30993963,5545.27806061]	[0.00150218,0.00018107,0.0057144 ]	[0.04362029,0.14911389,0.26683917]	[ 1.12763991,-4.61119319, 0.97408866]	0.001984099833346281	0.6283582162721784	0.011225608194143357
2015-04-24T09:19:05.339000	[5512.55530342,5512.69052313,5512.37682751]	[0.00499825,0.0050514 ,0.00904317]	[0.02560935,0.03625442,0.07486888]	[-0.37625685, 0.34461438, 0.12064068]	0.0026660259769515564	0.17630274028210133	0.003575923466247818
2015-04-24T09:19:05.339000	[5258.4,5258.4]	[1.47143137e-02,4.70303294e-16]	[1.66677918,1.56735456]	[  0.10846957,-26.19348254]	0.0026133620702937276	3.92496501396777	0.12445515114031636
2015-04-24T09:19:05.339000	[5542.9       ,5542.89999999,5542.09747817]	[1.26928483e-02,1.13111165e-08,2.04646338e-03]	[2.64353529e+00,3.99041368e+00,1.68570713e-03]	[ -0.27321068,-12.352873  , -1.62673523]	0.0041279671352657775	9.396706117006143	0.170780617136567
